16:31:00.912,None
16:31:25.604,array('B', [1, 183, 161, 248, 199, 28, 70, 253, 204, 32, 188, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.608,array('B', [1, 184, 198, 248, 193, 25, 173, 253, 192, 32, 170, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.614,array('B', [17])
16:31:25.623,array('B', [1, 186, 58, 248, 120, 22, 184, 253, 150, 32, 104, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.630,array('B', [17, 186, 180, 247, 242, 21, 190, 253, 137, 32, 78, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.634,array('B', [1, 186, 101, 247, 83, 19, 220, 253, 131, 32, 62, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.638,array('B', [1, 185, 210, 247, 40, 19, 128, 253, 129, 32, 51, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.661,array('B', [17, 185, 107, 246, 229, 19, 134, 253, 129, 32, 36, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.666,array('B', [1, 184, 216, 246, 113, 21, 19, 253, 135, 32, 14, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.672,array('B', [17, 181, 130, 246, 235, 24, 99, 253, 141, 32, 6, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.677,array('B', [1, 180, 215, 247, 138, 25, 124, 253, 146, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.681,array('B', [1, 180, 178, 248, 83, 28, 137, 253, 153, 31, 247, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.686,array('B', [1, 180, 245, 248, 242, 29, 248, 253, 170, 31, 209, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.697,array('B', [49, 181, 20, 249, 224, 30, 169, 253, 174, 31, 198, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.724,array('B', [17, 181, 50, 250, 206, 30, 108, 253, 176, 31, 181, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.728,array('B', [1, 182, 124, 251, 90, 30, 89, 253, 175, 31, 168, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.737,array('B', [33, 184, 131, 249, 77, 24, 154, 253, 175, 31, 155, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.742,array('B', [1, 183, 204, 247, 211, 25, 240, 253, 175, 31, 139, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.753,array('B', [49, 183, 20, 247, 10, 26, 155, 253, 179, 31, 102, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.758,array('B', [1, 181, 93, 245, 180, 24, 148, 253, 225, 31, 33, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.762,array('B', [1, 180, 172, 245, 119, 23, 69, 253, 246, 31, 23, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.766,array('B', [1, 180, 135, 244, 240, 23, 154, 254, 6, 31, 16, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.777,array('B', [17, 180, 99, 244, 131, 24, 106, 254, 35, 31, 10, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.782,array('B', [1, 180, 154, 244, 45, 25, 81, 254, 62, 31, 9, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.789,array('B', [17, 181, 130, 244, 100, 25, 63, 254, 81, 31, 10, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.793,array('B', [1, 181, 209, 245, 15, 23, 233, 254, 95, 31, 10, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.808,array('B', [1, 182, 26, 245, 168, 23, 99, 254, 109, 31, 11, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.819,array('B', [0])
16:31:25.823,array('B', [1, 182, 160, 248, 22, 29, 16, 254, 175, 31, 18, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.827,array('B', [1, 181, 239, 249, 224, 30, 4, 254, 195, 31, 20, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.838,array('B', [1, 181, 154, 250, 41, 30, 83, 254, 207, 31, 21, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.843,array('B', [1, 181, 105, 250, 90, 30, 242, 255, 5, 31, 22, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.852,array('B', [33, 181, 246, 251, 78, 31, 199, 255, 35, 31, 18, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.878,array('B', [0])
16:31:25.888,array('B', [33, 182, 93, 250, 133, 29, 180, 255, 55, 31, 14, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.892,array('B', [1, 182, 252, 245, 204, 20, 43, 255, 83, 31, 6, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.899,array('B', [17, 182, 221, 245, 100, 20, 183, 255, 93, 31, 4, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.905,array('B', [17, 182, 185, 245, 3, 22, 80, 255, 119, 31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.911,array('B', [17, 182, 185, 244, 240, 22, 154, 255, 245, 31, 26, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.918,array('B', [17, 182, 63, 244, 198, 22, 160, 0, 14, 31, 35, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.931,array('B', [17, 182, 8, 244, 222, 22, 135, 0, 46, 31, 50, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.937,array('B', [17, 181, 209, 245, 82, 23, 32, 0, 64, 31, 59, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.942,array('B', [1, 182, 63, 247, 34, 26, 198, 0, 97, 31, 77, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.946,array('B', [1, 182, 87, 247, 193, 26, 155, 0, 114, 31, 87, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.962,array('B', [17, 182, 93, 248, 22, 26, 143, 0, 141, 31, 104, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.971,array('B', [33, 182, 203, 248, 254, 26, 240, 0, 184, 31, 141, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.974,array('B', [1, 183, 100, 249, 10, 30, 22, 0, 196, 31, 152, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.978,array('B', [1, 183, 81, 249, 59, 29, 46, 0, 205, 31, 161, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.982,array('B', [1, 182, 252, 249, 22, 28, 3, 0, 220, 31, 176, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:25.997,array('B', [1, 182, 154, 248, 230, 27, 9, 0, 241, 31, 218, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.007,array('B', [33, 182, 154, 248, 254, 26, 100, 0, 244, 31, 227, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.011,array('B', [1, 183, 51, 248, 53, 27, 155, 0, 249, 31, 237, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.023,array('B', [17, 183, 130, 248, 47, 25, 222, 0, 254, 31, 247, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.029,array('B', [17, 183, 81, 248, 59, 24, 246, 1, 4, 32, 1, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.035,array('B', [1, 182, 118, 247, 223, 27, 168, 1, 19, 32, 44, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.042,array('B', [17, 182, 118, 247, 174, 28, 217, 1, 25, 32, 67, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.054,array('B', [1, 181, 252, 247, 235, 27, 137, 1, 29, 32, 78, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.058,array('B', [1, 181, 172, 247, 235, 25, 252, 1, 37, 32, 122, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.067,array('B', [17, 182, 106, 247, 174, 24, 215, 1, 34, 32, 139, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.071,array('B', [1, 183, 216, 246, 253, 26, 21, 1, 30, 32, 163, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.094,array('B', [49, 184, 100, 247, 77, 25, 33, 1, 29, 32, 176, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.101,array('B', [17, 183, 222, 247, 40, 22, 50, 1, 28, 32, 215, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.113,array('B', [0])
16:31:26.123,array('B', [1, 182, 112, 249, 16, 26, 228, 1, 20, 33, 4, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.130,array('B', [17, 181, 99, 248, 211, 27, 94, 1, 16, 33, 39, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.140,array('B', [33, 182, 215, 249, 120, 28, 95, 0, 249, 33, 103, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.154,array('B', [1, 183, 33, 249, 71, 27, 100, 0, 239, 33, 120, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.159,array('B', [1, 183, 149, 248, 211, 25, 124, 0, 214, 33, 157, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.164,array('B', [1, 184, 112, 247, 168, 23, 209, 0, 187, 33, 192, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.184,array('B', [49, 184, 161, 247, 107, 23, 130, 0, 164, 33, 217, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.188,array('B', [1, 183, 185, 246, 28, 23, 56, 0, 141, 33, 244, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.199,array('B', [49, 182, 136, 245, 192, 23, 123, 0, 107, 34, 28, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.215,array('B', [1, 181, 246, 245, 192, 24, 38, 0, 96, 34, 42, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.219,array('B', [1, 180, 123, 246, 198, 27, 168, 0, 72, 34, 71, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.223,array('B', [1, 180, 44, 248, 187, 30, 163, 0, 41, 34, 103, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.232,array('B', [33, 180, 80, 248, 217, 31, 4, 0, 30, 34, 112, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.244,array('B', [1, 180, 196, 249, 90, 31, 4, 255, 247, 34, 131, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.253,array('B', [33, 181, 123, 250, 102, 30, 28, 255, 181, 34, 124, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.260,array('B', [17, 183, 63, 250, 224, 31, 84, 255, 162, 34, 115, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.268,array('B', [1, 183, 191, 250, 206, 30, 230, 255, 138, 34, 100, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.278,array('B', [33, 183, 210, 250, 133, 29, 254, 255, 102, 34, 72, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.282,array('B', [1, 183, 222, 250, 47, 28, 205, 255, 40, 34, 15, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.287,array('B', [1, 183, 197, 248, 187, 27, 149, 254, 250, 33, 224, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.292,array('B', [1, 183, 240, 248, 53, 26, 15, 254, 230, 33, 202, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.296,array('B', [1, 183, 197, 247, 113, 23, 215, 254, 204, 33, 173, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.301,array('B', [1, 183, 142, 246, 168, 22, 117, 254, 171, 33, 134, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.307,array('B', [17, 183, 204, 245, 247, 21, 86, 254, 158, 33, 118, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.312,array('B', [1, 184, 149, 245, 88, 20, 226, 254, 149, 33, 106, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.316,array('B', [1, 184, 173, 244, 234, 20, 31, 254, 141, 33, 95, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.330,array('B', [17, 184, 137, 244, 240, 19, 177, 254, 135, 33, 85, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.334,array('B', [1, 184, 45, 244, 228, 19, 85, 254, 128, 33, 75, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.339,array('B', [1, 183, 222, 246, 113, 23, 246, 254, 124, 33, 67, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.343,array('B', [1, 183, 167, 247, 28, 25, 234, 254, 122, 33, 62, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.347,array('B', [1, 183, 88, 247, 168, 26, 240, 254, 120, 33, 57, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.369,array('B', [17, 183, 57, 248, 132, 27, 204, 254, 107, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.375,array('B', [1, 183, 39, 250, 53, 28, 192, 254, 99, 33, 19, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.379,array('B', [1, 183, 149, 253, 67, 34, 72, 254, 91, 33, 7, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.385,array('B', [1, 183, 149, 253, 164, 34, 66, 254, 82, 32, 250, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.393,array('B', [33, 183, 155, 254, 6, 34, 30, 254, 67, 32, 225, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.398,array('B', [1, 183, 185, 253, 219, 34, 42, 254, 9, 32, 128, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.404,array('B', [17, 184, 39, 253, 48, 33, 170, 253, 253, 32, 107, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.409,array('B', [1, 184, 51, 252, 225, 32, 139, 253, 240, 32, 81, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.422,array('B', [1, 184, 39, 252, 36, 29, 223, 253, 228, 32, 55, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.433,array('B', [49, 184, 63, 251, 41, 27, 119, 253, 211, 32, 15, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.438,array('B', [1, 185, 88, 248, 114, 22, 1, 253, 204, 31, 252, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.443,array('B', [1, 184, 186, 247, 235, 18, 244, 253, 199, 31, 224, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.447,array('B', [1, 184, 27, 248, 77, 17, 250, 253, 199, 31, 207, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.453,array('B', [1, 183, 136, 249, 53, 17, 243, 253, 222, 31, 175, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.459,array('B', [17, 183, 2, 249, 242, 18, 122, 253, 252, 31, 166, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.463,array('B', [1, 182, 69, 252, 133, 21, 117, 254, 14, 31, 163, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.492,array('B', [17, 182, 87, 254, 67, 24, 51, 254, 28, 31, 160, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.496,array('B', [1, 182, 69, 0, 91, 27, 15, 254, 43, 31, 156, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.501,array('B', [1, 188, 108, 0, 244, 25, 88, 254, 69, 31, 145, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.510,array('B', [33, 188, 254, 0, 97, 22, 105, 254, 80, 31, 135, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.515,array('B', [1, 189, 35, 254, 189, 20, 49, 254, 90, 31, 120, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.522,array('B', [17, 188, 163, 251, 182, 21, 123, 254, 145, 31, 22, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.526,array('B', [1, 188, 40, 250, 90, 23, 32, 254, 163, 31, 13, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.533,array('B', [17, 187, 10, 248, 236, 22, 215, 254, 189, 31, 4, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.545,array('B', [17, 185, 235, 247, 223, 21, 190, 254, 237, 30, 251, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.552,array('B', [17, 182, 173, 245, 174, 18, 232, 255, 16, 30, 247, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.558,array('B', [1, 179, 159, 244, 27, 23, 209, 255, 41, 30, 247, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.562,array('B', [1, 178, 214, 243, 228, 27, 70, 255, 62, 30, 248, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.567,array('B', [1, 178, 92, 244, 45, 27, 168, 255, 114, 31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.575,array('B', [1, 178, 37, 244, 143, 26, 82, 255, 181, 31, 23, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.580,array('B', [1, 178, 80, 245, 46, 24, 69, 255, 203, 31, 34, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.584,array('B', [1, 180, 215, 245, 137, 21, 202, 255, 215, 31, 42, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.590,array('B', [17, 182, 234, 245, 119, 22, 50, 255, 228, 31, 50, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.595,array('B', [1, 186, 3, 245, 168, 21, 68, 255, 243, 31, 57, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.599,array('B', [1, 186, 205, 245, 253, 20, 43, 0, 24, 31, 74, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.613,array('B', [1, 187, 3, 246, 131, 19, 73, 0, 45, 31, 84, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.617,array('B', [1, 186, 217, 247, 132, 20, 43, 0, 72, 31, 96, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.622,array('B', [1, 184, 186, 249, 90, 29, 77, 0, 95, 31, 105, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.626,array('B', [1, 183, 185, 249, 206, 31, 138, 0, 114, 31, 113, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.633,array('B', [17, 182, 63, 250, 127, 32, 84, 0, 137, 31, 122, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.637,array('B', [1, 180, 215, 250, 206, 31, 206, 0, 176, 31, 145, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.644,array('B', [17, 179, 50, 250, 163, 31, 41, 0, 181, 31, 152, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.649,array('B', [1, 179, 62, 250, 96, 31, 151, 0, 186, 31, 162, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.653,array('B', [1, 180, 50, 249, 102, 31, 224, 0, 190, 31, 169, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.666,array('B', [1, 180, 111, 248, 193, 30, 138, 0, 196, 31, 180, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.671,array('B', [1, 180, 184, 248, 65, 28, 205, 0, 200, 31, 189, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.675,array('B', [1, 183, 51, 247, 126, 22, 251, 0, 204, 31, 206, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.679,array('B', [1, 184, 94, 246, 144, 21, 220, 0, 207, 31, 216, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.683,array('B', [1, 185, 100, 245, 247, 20, 190, 0, 211, 31, 225, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.688,array('B', [1, 186, 137, 245, 155, 19, 18, 0, 237, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.696,array('B', [1, 187, 34, 245, 131, 16, 36, 0, 250, 32, 12, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.701,array('B', [1, 186, 235, 245, 94, 14, 65, 1, 5, 32, 23, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.708,array('B', [17, 186, 76, 245, 33, 15, 5, 1, 17, 32, 34, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.712,array('B', [1, 186, 9, 245, 64, 18, 195, 1, 34, 32, 46, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.727,array('B', [0])
16:31:26.731,array('B', [1, 183, 222, 246, 95, 23, 50, 1, 84, 32, 77, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.735,array('B', [1, 180, 7, 248, 248, 27, 70, 1, 100, 32, 94, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:26.742,array('B', [17, 179, 92, 249, 193, 29, 71, 1, 107, 32, 111, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
